"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","statistic_questions","statistic_questions_answered","residence","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
145749,"Udo Hemmelgarn","https://www.abgeordnetenwatch.de/profile/udo-hemmelgarn","Udo","Hemmelgarn","m",1959,9,"AfD","Industriekaufmann","MdB",10,9,NA,NA,NA,NA,43826,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/udo-hemmelgarn",NA,NA,NA,43826,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",8,4255,"131 - Gütersloh I (Bundestag 2017 - 2021)",8,NA,"list",51.92858805,8.33261471943106
145723,"René Springer","https://www.abgeordnetenwatch.de/profile/rene-springer","René","Springer","m",1979,9,"AfD","Meister Elektrotechnik / Politikwissenschaftler M.A.","MdB",12,10,"Eberswalde",NA,NA,NA,43824,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/rene-springer",NA,NA,NA,43824,109,"Landesliste Brandenburg (Bundestag 2017 - 2021)",3,4185,"61 - Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II (Bundestag 2017 - 2021)",12.3,NA,"list",52.8350807,13.7996542
145716,"Jens Kestner","https://www.abgeordnetenwatch.de/profile/jens-kestner","Jens","Kestner","m",1971,9,"AfD","Bestatter","MdB",6,NA,NA,NA,NA,NA,43823,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/jens-kestner",NA,NA,NA,43823,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",6,4176,"52 - Goslar - Northeim - Osterode (Bundestag 2017 - 2021)",9.3,NA,"list",51.77262715,9.93724700998421
145711,"Dietmar Friedhoff","https://www.abgeordnetenwatch.de/profile/dietmar-friedhoff","Dietmar","Friedhoff","m",1966,9,"AfD","Dipl.-Ing, Oberstleutnant d.R.","MdB",5,1,NA,NA,NA,NA,43822,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/dietmar-friedhoff",NA,NA,NA,43822,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",5,4167,"43 - Hannover-Land I (Bundestag 2017 - 2021)",9.6,NA,"list",52.5198638,9.66475445084934
142264,"Ulrich Lechte","https://www.abgeordnetenwatch.de/profile/ulrich-lechte","Ulrich","Lechte","m",1977,4,"FDP","Betriebswirt","MdB",30,15,NA,NA,NA,NA,43821,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ulrich-lechte",NA,NA,NA,43821,107,"Landesliste Bayern (Bundestag 2017 - 2021)",8,4357,"233 - Regensburg (Bundestag 2017 - 2021)",6.2,NA,"list",49.0195333,12.0974869
141981,"Nicole Bauer","https://www.abgeordnetenwatch.de/profile/nicole-bauer","Nicole","Bauer","f",1987,4,"FDP","Diplom-Wirtschaftsingenieurin mit Elektronik, System und Technologien (FH","MdB",31,13,NA,NA,NA,NA,43820,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/nicole-bauer",NA,NA,NA,43820,107,"Landesliste Bayern (Bundestag 2017 - 2021)",11,4352,"228 - Landshut (Bundestag 2017 - 2021)",8.5,NA,"list",48.536217,12.1516551
141323,"Daniel Föst","https://www.abgeordnetenwatch.de/profile/daniel-foest","Daniel","Föst","m",1976,4,"FDP","Unternehmer","MdB, selbstständiger Unternehmer",22,22,"München",NA,NA,NA,43818,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/daniel-foest",NA,NA,NA,43818,107,"Landesliste Bayern (Bundestag 2017 - 2021)",1,4341,"217 - München-Nord (Bundestag 2017 - 2021)",9.6,NA,"list",48.1371079,11.5753822
141110,"Gottfried Curio","https://www.abgeordnetenwatch.de/profile/gottfried-curio","Gottfried","Curio","m",1960,9,"AfD","Diplom-Mathematiker, Diplom-Physiker","MdB",6,1,NA,NA,NA,NA,43814,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/gottfried-curio",NA,NA,NA,43814,108,"Landesliste Berlin (Bundestag 2017 - 2021)",2,NA,NA,NA,NA,"list",NA,NA
140944,"Uwe Schmidt","https://www.abgeordnetenwatch.de/profile/uwe-schmidt-1","Uwe","Schmidt","m",1966,1,"SPD","Hafenfacharbeiter","MdB",15,13,NA,NA,NA,NA,43809,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/uwe-schmidt-1",NA,NA,NA,43809,110,"Landesliste Bremen (Bundestag 2017 - 2021)",2,4179,"55 - Bremen II - Bremerhaven (Bundestag 2017 - 2021)",34,NA,"constituency",53.54333155,8.58773600723937
139426,"Christoph Matschie","https://www.abgeordnetenwatch.de/profile/christoph-matschie","Christoph","Matschie","m",1961,1,"SPD","Theologe, Feinmechaniker","MdB",22,16,NA,NA,NA,NA,43800,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christoph-matschie",NA,NA,NA,43800,121,"Landesliste Thüringen (Bundestag 2017 - 2021)",3,4315,"191 - Jena – Sömmerda – Weimarer Land I (Bundestag 2017 - 2021)",14.2,NA,"list",NA,NA
139019,"Astrid Damerow","https://www.abgeordnetenwatch.de/profile/astrid-damerow","Astrid","Damerow","f",1958,2,"CDU","Bankkauffrau, Business-Coach und -Trainerin","MdB",9,9,NA,NA,NA,NA,43685,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/astrid-damerow",NA,NA,NA,43685,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",6,4126,"2 - Nordfriesland - Dithmarschen Nord (Bundestag 2017 - 2021)",45.1,NA,"constituency",54.5887662,9.0726687613298
138540,"Markus Uhl","https://www.abgeordnetenwatch.de/profile/markus-uhl","Markus","Uhl","m",1979,2,"CDU","Dipl.-Kaufmann","MdB",9,9,NA,NA,NA,NA,43643,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/markus-uhl",NA,NA,NA,43643,117,"Landesliste Saarland (Bundestag 2017 - 2021)",4,4423,"299 - Homburg (Bundestag 2017 - 2021)",33.6,NA,"constituency",47.758716,7.5063314
138233,"Heiko Maas","https://www.abgeordnetenwatch.de/profile/heiko-maas","Heiko","Maas","m",1966,1,"SPD","Jurist","Bundesminister des Auswärtigen, MdB",14,NA,NA,NA,NA,NA,43624,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/heiko-maas",NA,NA,NA,43624,117,"Landesliste Saarland (Bundestag 2017 - 2021)",1,4421,"297 - Saarlouis (Bundestag 2017 - 2021)",32.1,NA,"list",49.3164661,6.749846
137432,"Bernd Reuther","https://www.abgeordnetenwatch.de/profile/bernd-reuther","Bernd","Reuther","m",1971,4,"FDP",NA,"MdB",19,19,NA,NA,NA,NA,43549,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/bernd-reuther",NA,NA,NA,43549,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",14,4237,"113 - Wesel I (Bundestag 2017 - 2021)",8,NA,"list",51.64436095,6.62566788894223
137163,"Karlheinz Busen","https://www.abgeordnetenwatch.de/profile/karlheinz-busen","Karlheinz","Busen","m",1951,4,"FDP","Diplom-Ingenieur","MdB",4,NA,"Gronau",NA,NA,NA,43532,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/karlheinz-busen",NA,NA,NA,43532,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",11,4250,"126 - Borken II (Bundestag 2017 - 2021)",9.1,NA,"list",52.2085731,7.0264443
136824,"Markus Töns","https://www.abgeordnetenwatch.de/profile/markus-toens","Markus","Töns","m",1964,1,"SPD","Politologe M.A.","MdB",8,7,NA,NA,NA,NA,43423,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/markus-toens",NA,NA,NA,43423,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",48,4247,"123 - Gelsenkirchen (Bundestag 2017 - 2021)",38.3,NA,"constituency",51.5110321,7.0960124
136537,"Jens Beeck","https://www.abgeordnetenwatch.de/profile/jens-beeck","Jens","Beeck","m",1969,4,"FDP","Jurist","MdB, Rechtsanwalt",19,18,NA,NA,NA,NA,43245,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/jens-beeck",NA,NA,NA,43245,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",2,4155,"31 - Mittelems (Bundestag 2017 - 2021)",5.6,NA,"list",52.52026935,7.15948487635961
136366,"Victor Perli","https://www.abgeordnetenwatch.de/profile/victor-perli","Victor","Perli","m",1982,8,"DIE LINKE","Politikwissenschaftler (M.A.)","Bundestagsabgeordneter",12,12,NA,NA,NA,NA,43214,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/victor-perli",NA,NA,NA,43214,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",4,4173,"49 - Salzgitter - Wolfenbüttel (Bundestag 2017 - 2021)",6,NA,"list",52.05614085,10.4991101009819
136239,"Ottmar von Holtz","https://www.abgeordnetenwatch.de/profile/ottmar-von-holtz","Ottmar","von Holtz","m",1961,5,"Bündnis 90/Die Grünen","Diplom-Ökonom","Mitglied des Deutschen Bundestages",20,20,"Hildesheim",NA,NA,NA,43155,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ottmar-von-holtz",NA,NA,NA,43155,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",6,4172,"48 - Hildesheim (Bundestag 2017 - 2021)",7.6,NA,"list",52.1521636,9.9513046
136013,"Filiz Polat","https://www.abgeordnetenwatch.de/profile/filiz-polat","Filiz","Polat","f",1978,5,"Bündnis 90/Die Grünen","Diplom-Volkswirtin","MdB",128,118,NA,NA,NA,NA,43029,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/filiz-polat",NA,NA,NA,43029,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",3,4162,"38 - Osnabrück-Land (Bundestag 2017 - 2021)",7.7,NA,"list",52.3726518,8.27065455095428
135464,"Timon Gremmels","https://www.abgeordnetenwatch.de/profile/timon-gremmels","Timon","Gremmels","m",1976,1,"SPD","Diplom-Politologe","MdB",59,58,NA,NA,NA,NA,42869,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/timon-gremmels",NA,NA,NA,42869,112,"Landesliste Hessen (Bundestag 2017 - 2021)",1,4292,"168 - Kassel (Bundestag 2017 - 2021)",35.6,NA,"constituency",51.3154546,9.4924096
135268,"Hans-Jürgen Irmer","https://www.abgeordnetenwatch.de/profile/hans-juergen-irmer","Hans-Jürgen","Irmer","m",1952,2,"CDU","Studium der Fächer Englisch, Erdkunde und Sozialkunde","MdB",20,NA,NA,NA,NA,NA,42741,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/hans-juergen-irmer",NA,NA,NA,42741,112,"Landesliste Hessen (Bundestag 2017 - 2021)",17,4296,"172 - Lahn-Dill (Bundestag 2017 - 2021)",38.3,NA,"constituency",50.6388777,8.40863302539568
135209,"Bettina Hoffmann","https://www.abgeordnetenwatch.de/profile/bettina-hoffmann","Bettina","Hoffmann","f",1960,5,"Bündnis 90/Die Grünen","Diplom-Biologin","Parlamentarische Staatssekretärin",13,13,NA,"Dr.",NA,NA,42696,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/bettina-hoffmann",NA,NA,NA,42696,112,"Landesliste Hessen (Bundestag 2017 - 2021)",5,4294,"170 - Schwalm-Eder (Bundestag 2017 - 2021)",5.6,NA,"list",51.0152951,9.0507075232022
134052,"Katja Hessel","https://www.abgeordnetenwatch.de/profile/katja-hessel","Katja","Hessel","f",1972,4,"FDP","Volljurist","MdB, Parl. Staatssekretärin beim Bundesminister der Finanzen",36,35,NA,NA,NA,NA,42593,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katja-hessel",NA,NA,NA,42593,107,"Landesliste Bayern (Bundestag 2017 - 2021)",3,4368,"244 - Nürnberg-Nord (Bundestag 2017 - 2021)",7.2,NA,"list",49.4724649,11.0766103
134049,"Karsten Klein","https://www.abgeordnetenwatch.de/profile/karsten-klein","Karsten","Klein","m",1977,4,"FDP","Diplom Kaufmann","MdB",13,10,"Aschaffenburg",NA,NA,NA,42591,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/karsten-klein",NA,NA,NA,42591,107,"Landesliste Bayern (Bundestag 2017 - 2021)",2,4371,"247 - Aschaffenburg (Bundestag 2017 - 2021)",8,NA,"list",49.9740542,9.1493636
132971,"Linda Teuteberg","https://www.abgeordnetenwatch.de/profile/linda-teuteberg","Linda","Teuteberg","f",1981,4,"FDP","Studium Rechtswissenschaften / VWL","MdB, Rechtsanwältin",36,29,NA,NA,NA,NA,42162,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/linda-teuteberg",NA,NA,NA,42162,109,"Landesliste Brandenburg (Bundestag 2017 - 2021)",1,4185,"61 - Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II (Bundestag 2017 - 2021)",7.5,NA,"list",52.3700605,13.1008844879747
130900,"Petra Nicolaisen","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen","Petra","Nicolaisen","f",1965,2,"CDU","Industriekauffrau","MdB",13,13,NA,NA,NA,NA,41857,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen",NA,NA,NA,41857,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",1,4125,"1 - Flensburg - Schleswig (Bundestag 2017 - 2021)",40,NA,"constituency",54.57971935,9.53319382495063
130489,"Christian Sauter","https://www.abgeordnetenwatch.de/profile/christian-sauter","Christian","Sauter","m",1980,4,"FDP",NA,"MdB",8,NA,NA,NA,NA,NA,41666,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christian-sauter",NA,NA,NA,41666,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",15,4259,"135 - Lippe I (Bundestag 2017 - 2021)",8.4,NA,"list",52.0465305,8.91756184805122
124253,"Matthias Höhn","https://www.abgeordnetenwatch.de/profile/matthias-hoehn","Matthias","Höhn","m",1975,8,"DIE LINKE",NA,"Mitglied des Bundestages",10,9,"Magdeburg",NA,NA,NA,41313,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/matthias-hoehn",NA,NA,NA,41313,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",4,4190,"66 - Altmark (Bundestag 2017 - 2021)",19.2,NA,"list",52.1315889,11.6399609
124218,"Katrin Budde","https://www.abgeordnetenwatch.de/profile/katrin-budde","Katrin","Budde","f",1965,1,"SPD","Dipl.-Ing. für Arbeitsgestaltung","MdB",12,12,NA,NA,NA,NA,41309,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katrin-budde",NA,NA,NA,41309,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",2,4198,"74 - Mansfeld (Bundestag 2017 - 2021)",15.2,NA,"list",51.5929057,11.4529104
123559,"Leif-Erik Holm","https://www.abgeordnetenwatch.de/profile/leif-erik-holm","Leif-Erik","Holm","m",1970,9,"AfD","Ökonom M. Sc.","MdB, MdL",8,NA,NA,NA,NA,NA,41294,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/leif-erik-holm",NA,NA,NA,41294,113,"Landesliste Mecklenburg-Vorpommern (Bundestag 2017 - 2021)",1,4139,"15 - Vorpommern-Rügen - Vorpommern-Greifswald I (Bundestag 2017 - 2021)",19.2,NA,"list",54.2247602,12.8137870310863
123546,"Ulrike Schielke-Ziesing","https://www.abgeordnetenwatch.de/profile/ulrike-schielke-ziesing","Ulrike","Schielke-Ziesing","f",1969,9,"AfD","Facharbeiter für Datenverarbeitung, Verwaltungswirt","MdB",15,15,NA,NA,NA,NA,41290,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ulrike-schielke-ziesing",NA,NA,NA,41290,113,"Landesliste Mecklenburg-Vorpommern (Bundestag 2017 - 2021)",3,4141,"17 - Mecklenburgische Seenplatte II - Landkreis Rostock III (Bundestag 2017 - 2021)",18.4,NA,"list",NA,NA
123532,"Enrico Komning","https://www.abgeordnetenwatch.de/profile/enrico-komning","Enrico","Komning","m",1968,9,"AfD","Fachanwalt","MdB, MdL, Rechtsanwalt",4,1,NA,NA,NA,NA,41287,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/enrico-komning",NA,NA,NA,41287,113,"Landesliste Mecklenburg-Vorpommern (Bundestag 2017 - 2021)",2,4140,"16 - Mecklenburgische Seenplatte I - Vorpommern-Greifswald II (Bundestag 2017 - 2021)",23.5,NA,"list",53.7074251,13.8139600946223
123288,"Thomas Heilmann","https://www.abgeordnetenwatch.de/profile/thomas-heilmann","Thomas","Heilmann","m",1964,2,"CDU","Studium der Rechtswissenschaften","MdB, Mitglied im Fraktionsvorstand von CDU/CSU",28,20,"Berlin Steglitz-Zehlendorf",NA,NA,NA,41271,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/thomas-heilmann",NA,NA,NA,41271,108,"Landesliste Berlin (Bundestag 2017 - 2021)",4,4203,"79 - Berlin-Steglitz-Zehlendorf (Bundestag 2017 - 2021)",35.4,NA,"constituency",52.42958935,13.2420202408297
122880,"Daniela Kluckert","https://www.abgeordnetenwatch.de/profile/daniela-kluckert","Daniela","Kluckert","f",1980,4,"FDP","Diplom Volkswirtin","MdB",21,20,"Berlin-Tempelhof",NA,NA,NA,41262,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/daniela-kluckert",NA,NA,NA,41262,108,"Landesliste Berlin (Bundestag 2017 - 2021)",2,4200,"76 - Berlin-Pankow (Bundestag 2017 - 2021)",4.2,NA,"list",52.4711794,13.3774625
122157,"Wolfgang Kubicki","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki","Wolfgang","Kubicki","m",1952,4,"FDP","Rechtsanwalt","MdB, Bundestagsvizepräsident",156,24,"Strande bei Kiel",NA,NA,NA,41227,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki",NA,NA,NA,41227,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",1,4127,"3 - Steinburg - Dithmarschen Süd (Bundestag 2017 - 2021)",11,NA,"list",54.34373375,10.1753696708942
122121,"Volker Münz","https://www.abgeordnetenwatch.de/profile/volker-muenz","Volker","Münz","m",1964,9,"AfD","Diplom-Ökonom","MdB",7,NA,NA,NA,NA,NA,41223,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/volker-muenz",NA,NA,NA,41223,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",8,4387,"263 - Göppingen (Bundestag 2017 - 2021)",14.5,NA,"list",48.7031377,9.6541116
122064,"Tobias Pflüger","https://www.abgeordnetenwatch.de/profile/tobias-pflueger","Tobias","Pflüger","m",1965,8,"DIE LINKE","Studium der Politikwissenschaft und Empirische Kulturwissenschaft","MdB",27,18,NA,NA,NA,NA,41222,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/tobias-pflueger",NA,NA,NA,41222,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",4,4405,"281 - Freiburg (Bundestag 2017 - 2021)",7.3,NA,"list",47.9960901,7.8494005
122050,"Till Mansmann","https://www.abgeordnetenwatch.de/profile/till-mansmann","Till","Mansmann","m",1968,4,"FDP","Diplom Physiker (Universität Frankfurt/Main)","MdB",9,9,NA,NA,NA,NA,41220,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/till-mansmann",NA,NA,NA,41220,112,"Landesliste Hessen (Bundestag 2017 - 2021)",1,4312,"188 - Bergstraße (Bundestag 2017 - 2021)",7.6,NA,"list",50.528387,9.9330106
121977,"Stefan Schmidt","https://www.abgeordnetenwatch.de/profile/stefan-schmidt","Stefan","Schmidt","m",1981,5,"Bündnis 90/Die Grünen","Lehramt Hauptschullehrer, Schwerpunkt Sozialkunde","MdB",28,28,NA,NA,NA,NA,41219,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/stefan-schmidt",NA,NA,NA,41219,107,"Landesliste Bayern (Bundestag 2017 - 2021)",10,4357,"233 - Regensburg (Bundestag 2017 - 2021)",9.3,NA,"list",49.0195333,12.0974869
121876,"Renata Alt","https://www.abgeordnetenwatch.de/profile/renata-alt","Renata","Alt","f",1965,4,"FDP","Chemie-Ingenieurin","MdB",24,24,NA,NA,NA,NA,41217,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/renata-alt",NA,NA,NA,41217,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",7,4386,"262 - Nürtingen (Bundestag 2017 - 2021)",9.9,NA,"list",48.6265854,9.3365463
121738,"Michael Schrodi","https://www.abgeordnetenwatch.de/profile/michael-schrodi","Michael","Schrodi","m",1977,1,"SPD","Gymnasiallehrer für Deutsch, Geschichte und Sozialkunde","MdB",47,22,NA,NA,NA,NA,41213,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/michael-schrodi",NA,NA,NA,41213,107,"Landesliste Bayern (Bundestag 2017 - 2021)",17,4339,"215 - Fürstenfeldbruck (Bundestag 2017 - 2021)",18.7,NA,"list",48.1813797,11.2382125
121673,"Martin Erwin Renner","https://www.abgeordnetenwatch.de/profile/martin-erwin-renner","Martin Erwin","Renner","m",1954,9,"AfD","Diplom-Betriebswirt","MdB",5,NA,NA,NA,NA,NA,41211,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/martin-erwin-renner",NA,NA,NA,41211,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",1,4228,"104 - Mettmann I (Bundestag 2017 - 2021)",8.9,NA,"list",51.17978875,6.96057704430379
121649,"Mario Mieruch","https://www.abgeordnetenwatch.de/profile/mario-mieruch","Mario","Mieruch","m",1975,185,"parteilos","Dipl.-Ing. (BA) Mechatronik","MdB",11,5,NA,NA,NA,NA,41210,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/mario-mieruch",NA,NA,"Austritt aus Partei",41210,NA,NA,1,4248,"124 - Steinfurt I - Borken I (Bundestag 2017 - 2021)",NA,NA,"list",52.17307225,7.17512114386617
121640,"Margit Stumpp","https://www.abgeordnetenwatch.de/profile/margit-stumpp","Margit","Stumpp","f",1963,5,"Bündnis 90/Die Grünen","Dipl. Ing. (FH), Oberstudienrätin","MdB",17,17,"Königsbronn",NA,NA,"Schönenberger",41209,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/margit-stumpp",NA,NA,NA,41209,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",13,4394,"270 - Aalen - Heidenheim (Bundestag 2017 - 2021)",9.6,NA,"list",48.7389826,10.112308
121638,"Marcus Faber","https://www.abgeordnetenwatch.de/profile/marcus-faber","Marcus","Faber","m",1984,4,"FDP","Dr. rer. pol.","MdB",14,12,NA,NA,NA,NA,41208,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/marcus-faber",NA,NA,NA,41208,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",2,4190,"66 - Altmark (Bundestag 2017 - 2021)",6.7,NA,"list",52.68663905,11.5401196899471
121468,"Jörn König","https://www.abgeordnetenwatch.de/profile/joern-koenig","Jörn","König","m",1967,9,"AfD","Dipl.-Ing. Elektrotechnik (MBA)","MdB",7,1,NA,NA,NA,NA,41204,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/joern-koenig",NA,NA,NA,41204,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",2,4165,"41 - Stadt Hannover I (Bundestag 2017 - 2021)",8.5,NA,"list",52.3428551,9.7251266
121142,"Marc Jongen","https://www.abgeordnetenwatch.de/profile/marc-jongen","Marc","Jongen","m",1968,9,"AfD","Dr.-Phil. Philosophie, Mag.Phil. Philosophie, Volkswirtschaft, Geschichte","MdB",2,NA,NA,NA,NA,NA,41192,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/marc-jongen",NA,NA,NA,41192,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",3,4390,"266 - Neckar-Zaber (Bundestag 2017 - 2021)",12.6,NA,"list",49.0357375,9.13784835555556
121017,"Claudia Müller","https://www.abgeordnetenwatch.de/profile/claudia-mueller","Claudia","Müller","f",1981,5,"Bündnis 90/Die Grünen","Betriebswirtschaft","MdB",21,15,NA,NA,NA,NA,41188,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/claudia-mueller",NA,NA,NA,41188,113,"Landesliste Mecklenburg-Vorpommern (Bundestag 2017 - 2021)",1,4139,"15 - Vorpommern-Rügen - Vorpommern-Greifswald I (Bundestag 2017 - 2021)",3,NA,"list",54.2247602,12.8137870310863
120442,"Peter Aumer","https://www.abgeordnetenwatch.de/profile/peter-aumer","Peter","Aumer","m",1976,3,"CSU","Master of Buisness Administration","MdB",8,7,NA,NA,NA,NA,41159,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/peter-aumer",NA,NA,NA,41159,NA,NA,1,4357,"233 - Regensburg (Bundestag 2017 - 2021)",40.1,NA,"constituency",49.0195333,12.0974869
120429,"Oliver Luksic","https://www.abgeordnetenwatch.de/profile/oliver-luksic","Oliver","Luksic","m",1979,4,"FDP",NA,"MdB",31,30,NA,NA,NA,NA,41157,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/oliver-luksic",NA,NA,NA,41157,117,"Landesliste Saarland (Bundestag 2017 - 2021)",1,4422,"298 - St. Wendel (Bundestag 2017 - 2021)",4.7,NA,"list",49.4787585,7.07243472725602
120356,"Matthias Seestern-Pauly","https://www.abgeordnetenwatch.de/profile/matthias-seestern-pauly","Matthias","Seestern-Pauly","m",1984,4,"FDP","Studium Lehramt","MdB",11,9,NA,NA,NA,NA,41152,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/matthias-seestern-pauly",NA,NA,NA,41152,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",7,4162,"38 - Osnabrück-Land (Bundestag 2017 - 2021)",6.4,NA,"list",52.3726518,8.27065455095428
120284,"Manuel Höferlin","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin","Manuel","Höferlin","m",1973,4,"FDP","Rechtswissenschaftler","MdB",14,NA,NA,NA,NA,NA,41148,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/manuel-hoeferlin",NA,NA,NA,41148,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",1,4330,"206 - Worms (Bundestag 2017 - 2021)",6,NA,"list",49.6302618,8.3620898
120254,"Lisa Badum","https://www.abgeordnetenwatch.de/profile/lisa-badum","Lisa","Badum","f",1983,5,"Bündnis 90/Die Grünen","Politikwissenschaftlerin","MdB",109,105,NA,NA,NA,NA,41142,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/lisa-badum",NA,NA,NA,41142,107,"Landesliste Bayern (Bundestag 2017 - 2021)",11,4360,"236 - Bamberg (Bundestag 2017 - 2021)",9.2,NA,"list",49.8916044,10.8868478
